Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM10 Total 0-10um STP,2022-07-11,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-07-12,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-07-13,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-07-14,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-07-15,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-07-16,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-07-17,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-07-18,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-07-19,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-07-20,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-07-21,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-07-22,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-07-23,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-07-24,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-07-25,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2022-07-26,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2022-07-27,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-07-28,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2022-07-29,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2022-07-30,1,100.0,25,25,23,23,California,Butte
PM10 Total 0-10um STP,2022-08-01,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-08-02,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-08-03,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-08-04,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2022-08-05,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-08-06,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-08-07,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-08-08,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-08-09,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-08-10,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-08-11,1,100.0,16,16,23,15,California,Butte
PM10 Total 0-10um STP,2022-08-12,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-08-13,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-08-14,1,100.0,18,18,23,17,California,Butte
PM10 Total 0-10um STP,2022-08-15,1,100.0,52,52,23,48,California,Butte
PM10 Total 0-10um STP,2022-08-16,1,100.0,49,49,23,45,California,Butte
PM10 Total 0-10um STP,2022-08-17,1,100.0,46,46,23,43,California,Butte
PM10 Total 0-10um STP,2022-08-18,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2022-08-19,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2022-08-20,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2022-08-21,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-08-22,1,100.0,35,35,23,32,California,Butte
PM10 Total 0-10um STP,2022-08-23,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2022-08-24,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2022-08-25,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2022-08-26,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2022-08-27,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-08-28,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-08-29,1,100.0,35,35,23,32,California,Butte
PM10 Total 0-10um STP,2022-08-30,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2022-08-31,1,100.0,31,31,23,29,California,Butte
PM10 Total 0-10um STP,2022-09-01,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2022-09-02,1,100.0,37,37,23,34,California,Butte
PM10 Total 0-10um STP,2022-09-03,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-09-04,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-09-05,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-09-06,1,100.0,53,53,23,49,California,Butte
PM10 Total 0-10um STP,2022-09-07,1,100.0,48,48,23,44,California,Butte
PM10 Total 0-10um STP,2022-09-08,1,100.0,42,42,23,39,California,Butte
PM10 Total 0-10um STP,2022-09-09,1,100.0,51,51,23,47,California,Butte
PM10 Total 0-10um STP,2022-09-10,1,100.0,75,75,23,61,California,Butte
PM10 Total 0-10um STP,2022-09-11,1,100.0,60,60,23,53,California,Butte
PM10 Total 0-10um STP,2022-09-12,1,100.0,52,52,23,48,California,Butte
PM10 Total 0-10um STP,2022-09-13,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2022-09-14,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-09-15,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2022-09-16,1,100.0,38,38,23,35,California,Butte
PM10 Total 0-10um STP,2022-09-17,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2022-09-18,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-09-19,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2022-09-20,1,100.0,5,5,23,5,California,Butte
