Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2015-06-16,24,100.0,12.958333,18.0,16,,California,Alameda
PM2.5 - Local Conditions,2015-06-17,24,100.0,12.583333,20.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-06-18,24,100.0,9.958333,17.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-06-19,24,100.0,7.708333,11.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-06-20,24,100.0,8.208333,13.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-06-21,24,100.0,8.0,11.0,5,,California,Alameda
PM2.5 - Local Conditions,2015-06-22,24,100.0,7.5,10.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-06-23,24,100.0,9.166667,12.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-06-24,24,100.0,9.791667,16.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-06-25,24,100.0,11.0,20.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-06-26,24,100.0,11.875,16.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-06-27,24,100.0,8.583333,13.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-06-28,24,100.0,4.25,7.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-06-29,24,100.0,4.625,7.0,4,,California,Alameda
PM2.5 - Local Conditions,2015-06-30,24,100.0,8.125,30.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-07-01,24,100.0,9.5,16.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-07-02,24,100.0,7.625,11.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-07-03,24,100.0,6.75,10.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-07-04,24,100.0,9.791667,34.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-07-05,24,100.0,5.875,12.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-07-06,24,100.0,3.958333,9.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-07-07,23,96.0,6.0,11.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-07-08,24,100.0,5.25,9.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-07-09,24,100.0,3.583333,7.0,12,,California,Alameda
PM2.5 - Local Conditions,2015-07-10,24,100.0,5.625,9.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-07-11,24,100.0,3.875,7.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-07-12,24,100.0,4.458333,7.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-07-13,24,100.0,5.208333,8.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-07-14,24,100.0,4.125,9.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-07-15,24,100.0,7.333333,11.0,16,,California,Alameda
PM2.5 - Local Conditions,2015-07-16,24,100.0,8.375,14.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-07-17,24,100.0,7.958333,13.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-07-18,23,96.0,6.826087,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-07-19,24,100.0,5.0,10.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-07-20,24,100.0,6.291667,11.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-07-21,24,100.0,5.833333,10.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-07-22,24,100.0,9.416667,13.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-07-23,23,96.0,9.043478,13.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-07-24,24,100.0,5.041667,10.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-07-25,24,100.0,4.75,7.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-07-26,24,100.0,6.541667,12.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-07-27,24,100.0,7.541667,10.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-07-28,24,100.0,8.583333,23.0,13,,California,Alameda
PM2.5 - Local Conditions,2015-07-29,24,100.0,7.541667,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-07-30,19,79.0,5.631579,24.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-08-04,24,100.0,3.041667,7.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-08-05,23,96.0,4.695652,9.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-08-06,24,100.0,12.333333,17.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-08-07,24,100.0,10.958333,16.0,16,,California,Alameda
PM2.5 - Local Conditions,2015-08-08,24,100.0,8.75,16.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-08-09,24,100.0,3.333333,7.0,14,,California,Alameda
PM2.5 - Local Conditions,2015-08-10,24,100.0,2.791667,6.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-08-11,23,96.0,2.478261,7.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-08-12,24,100.0,3.166667,7.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-08-13,24,100.0,2.5,8.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-08-14,24,100.0,2.958333,5.0,2,,California,Alameda
PM2.5 - Local Conditions,2015-08-15,24,100.0,25.833333,52.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-08-16,24,100.0,31.041667,45.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-08-17,24,100.0,26.5,34.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-08-18,24,100.0,24.125,32.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-08-19,24,100.0,16.458333,24.0,5,,California,Alameda
PM2.5 - Local Conditions,2015-08-20,24,100.0,14.125,21.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-08-21,24,100.0,11.791667,22.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-08-22,24,100.0,10.375,17.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-08-23,24,100.0,9.791667,14.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-08-24,24,100.0,13.708333,19.0,11,,California,Alameda
PM2.5 - Local Conditions,2015-08-25,24,100.0,15.916667,25.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-08-26,23,96.0,16.652174,24.0,12,,California,Alameda
PM2.5 - Local Conditions,2015-08-27,24,100.0,9.416667,20.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-08-28,24,100.0,6.166667,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-08-29,24,100.0,3.0,7.0,8,,California,Alameda
